LiquidatorVendorCode	InventoryLocation	FC	IOG	RemovalReason	ShipmentClosed	BOL	Carrier	ShipToCity	RemovalOrderID	ReturnID	ReturnItemID	ShipmentRequestID	PkgID	GL	GLDesc	CategoryCode	CategoryDesc	SubcatCode	SubcatDesc	Asin	UPC	EAN	FCSku	ItemDesc	Units	ItemPkgWeight	ItemPkgWeightUOM	CostSource	CurrencyCode	UnitCost	AmazonPrice	UnitRecovery	TotalCost	TotalRecovery	RecoveryRate	RecoveryRateType	AdjTotalRecovery	AdjRecoveryRate	AdjReason	FNSku	LPN	TaxAmount	InvoiceNumber
PX713	DE	LEJ1	3156611	Customer Damage	2022/10/18	JJD000390017920004763	DP_HAZMAT_DOM	Mannheim	3781270921	5333319704552	819187011556	LIQN5036595194532	spN00P6Mp74	267	gl_musical_instruments	2305300	5300 Headphones	2305310	5310 Headphones	B08FRKQLHY	619191372782	0619191372782	X001ALXJIL	SuperEQ Hybrid Active Noise Cancelling Kopfhörer kabellos, Bluetooth 5.0 Kopfhörer Over-Ear, Headset mit ANC Geräuschunterdrückung, 45h Akku, Bass, Mikrofon, Sprachanruf, Verbindung von 2 Geräten	1	429.9996	GR	FBA_IVS_MERCHANT_LIST_COST_SRC	EUR	42.01	66.69	4.2	42.01	4.2	10	PERCENTAGE_OF_COST				X001ALXJIL		0.8	INV-DE-1365493975-2022-35
PX713	DE	STR1	3937096	Customer Damage	2022/10/18	JJD000390017990021403	DP_HAZMAT_DOM	Mannheim	3786208101	5334599723552	5582675923556	LIQN5036855082532	spL1k6J03l8	364	gl_personal_care_appliances					B09G975NHG			X001FS0MZR	TORYO Haarschneidemaschine Profi, Langhaarschneider Haarschneider Herren, Elektrisch Keramikklingen Haarklipper Barttrimmer schnurlos friseur mit Smart LCD-Anzeige, 8 Führungskämme, Schere, Mantel	1	739.9994	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	30.23		3.02	30.23	3.02	10	PERCENTAGE_OF_COST				X001FS0MZR		0.57	INV-DE-1496890465-2022-257
PX713	DE	STR1	3937096	Defective	2022/10/18	JJD000390017990021403	DP_HAZMAT_DOM	Mannheim	3786208101	5334599723552	5582675924556	LIQN5036855082532	spL1k6J03l8	364	gl_personal_care_appliances					B09G975NHG			X001FS0MZR	TORYO Haarschneidemaschine Profi, Langhaarschneider Haarschneider Herren, Elektrisch Keramikklingen Haarklipper Barttrimmer schnurlos friseur mit Smart LCD-Anzeige, 8 Führungskämme, Schere, Mantel	1	739.9994	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	30.23		3.02	30.23	3.02	10	PERCENTAGE_OF_COST				X001FS0MZR		0.57	INV-DE-1496890465-2022-257
PX713	DE	STR1	1602645	Defective	2022/10/18	JJD000390017990021674	DP_HAZMAT_DOM	Mannheim	3778380641	5332249509552	817313198556	LIQN5036428284532	spL1jkinIpL	107	gl_wireless	10701200	1200 Car Electronics	10701299	1299 Car Electronics Other	B083TY1W9P	799637071278	0799637071278	X0014UDRDZ	Bietrun BF-01 Kfz Freisprecheinrichtung Freisprechanlage für Auto Bluetooth 4.1 Automatisches EIN-/Ausschalten YES/NO Funktion Musik/Navi-Ansagen Multipoint Unterstützung mit Deutscher Sprachausgabe	1	219.9998	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	25.17		2.01	25.17	2.01	8	PERCENTAGE_OF_COST				X0014UDRDZ		0.38	INV-DE-833714985-2022-360
PX713	DE	STR1	1602645	Customer Damage	2022/10/18	JJD000390017990021674	DP_HAZMAT_DOM	Mannheim	3778380641	5332249509552	817313199556	LIQN5036428284532	spL1jkinIpL	267	gl_musical_instruments	26704000	4000 Sound and Recording	26704200	4200 Microphones	B08GXXMWW4			X0018902QH	Bietrun UHF drahtlos Mikrofon Dual Mikrofon 30M kabellos Funkmikrofon mit Bass/Echo/Treble Soundeffekte 6,35mm Empfänger mit Bluetooth für PA Karaoke Anlage Partybox Mischpult Verstärker Gesang Party	1	639.9995	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	47.86		6.22	47.86	6.22	13	PERCENTAGE_OF_COST				X0018902QH		1.18	INV-DE-833714985-2022-360
PX713	DE	STR1	1602645	Customer Damage	2022/10/18	JJD000390017990021674	DP_HAZMAT_DOM	Mannheim	3778380641	5332249509552	817313200556	LIQN5036428284532	spL1jkinIpL	267	gl_musical_instruments	26704000	4000 Sound and Recording	26704200	4200 Microphones	B08GYCCSL6			X00188Z8ZX	Bietrun UHF drahtlos Mikrofon Dual Handmikrofon aus Metall 50M kabellos Funkmikrofon Empfänger mit Bluetooth 6,35mm/3,5mm Stecker für PA Anlage Mischpult Verstärker Karaoke DJ Party Konferenz Vortrag	1	739.9994	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	48.7		6.33	48.7	6.33	13	PERCENTAGE_OF_COST				X00188Z8ZX		1.2	INV-DE-833714985-2022-360
PX713	DE	STR1	3036365	Defective	2022/10/18	JJD000390017990020763	DP_PAKET	Mannheim	3743101611	5322034204552	5559915177556	LIQN5034486253532	spL1k6735m3	201	gl_home					B09YVH5ZZ1			X001K4U67P	Taodyans Outdoor Wanduhr 30 cm Vintage Garten Wanduhr Wasserdicht Retro Aussenbereich Wanduhr Küche Wohnzimmer Wanduhr Industrial 3D Wanduhr - Ticken (Rotes Kupfer)	1	839.9993	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	27.65		1.94	27.65	1.94	7	PERCENTAGE_OF_COST				X001K4U67P		0.37	INV-DE-1332232455-2022-138
PX713	DE	STR1	3036365	Defective	2022/10/18	JJD000390017990020763	DP_PAKET	Mannheim	3743101611	5322034204552	5559915178556	LIQN5034486253532	spL1k6735m3	201	gl_home	20100700	0700 Home Decor	20100716	0716 Wall clocks	B088KQCV6T	782931753193	0782931753193	X001A1IKRV	Taodyans Modern Wanduhr 30cm Ohne Tickgeräusche Küche Wand Uhr Quarz Uhr für Büro Klassenzimmer Wohnzimmer Schlafzimmer (Minzgrün)	1	691.9994	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	16.03		0.96	16.03	0.96	6	PERCENTAGE_OF_COST				X001A1IKRV		0.18	INV-DE-1332232455-2022-138
PX713	DE	STR1	2434145	Customer Damage	2022/10/18	JJD000390017990021901	DP_PAKET	Mannheim	3778135931	5332204638552	5579005660556	LIQN5036395815532	spL1j3nL10J	107	gl_wireless	14700900	900 Computing Accessories	14700960	960 Computing Accessories: Other	B07K9JVGCQ			X001C1L6FH	JETech 2 Stück Schutzfolie für iPad Pro 12,9 Zoll Modell 2021/2020/2018 (5./4./3.Generation), Kante zu Kante Liquid Retina Display, Unterstützt Pencil & Face ID, Gehärtetem Glas Displayschutzfolie	1	309.9997	GR	FBA_IVS_MERCHANT_LIST_COST_SRC	EUR	11.26		0.56	11.26	0.56	5	PERCENTAGE_OF_COST				X001C1L6FH		0.11	INV-DE-1161571895-2022-18388
PX713	DE	STR1	2434145	Customer Damage	2022/10/18	JJD000390017990021901	DP_PAKET	Mannheim	3778135931	5332204638552	5579005661556	LIQN5036395815532	spL1j3nL10J	23	gl_electronics	2303100	3100 Accessories (Audio/Video/TV)	2303102	3102 Cables	B00Z08TZNU	810298028897	0810298028897	X00163F9ZT	Rankie DisplayPort (DP) auf VGA Adapter, 1080P Full HD Konverter, Schwarz	1	50	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	5.29		0.26	5.29	0.26	5	PERCENTAGE_OF_COST				X00163F9ZT		0.05	INV-DE-1161571895-2022-18388
PX713	DE	STR1	2434145	Customer Damage	2022/10/18	JJD000390017990021901	DP_PAKET	Mannheim	3778135931	5332204638552	5579005662556	LIQN5036395815532	spL1j3nL10J	23	gl_electronics	2304400	4400 Other Audio Components	2304450	4450 Shelf Systems	B010SDZZ80	810298028965	0810298028965	X001637AHT	Rankie DisplayPort auf HDMI Adapter, 4K Auflösungs Konverter mit Audio, Schwarz	1	60	GR	FBA_IVS_MERCHANT_LIST_COST_SRC	EUR	7.26		0.36	7.26	0.36	5	PERCENTAGE_OF_COST				X001637AHT		0.07	INV-DE-1161571895-2022-18388
PX713	DE	STR1	2434145	Customer Damage	2022/10/18	JJD000390017990021901	DP_PAKET	Mannheim	3778135931	5332204638552	5579005663556	LIQN5036395815532	spL1j3nL10J	107	gl_wireless					B09G6X6XF9			X001FS9JVZ	JETech Schutzfolie Kompatibel mit iPad mini 6 (8,3 Zoll, Modell 2021, 6.Generation), Panzer Schutz Gehärtetem Glas, 2 Stück	1	209.9998	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	9.56		0.48	9.56	0.48	5	PERCENTAGE_OF_COST				X001FS9JVZ		0.09	INV-DE-1161571895-2022-18388
PX713	DE	STR1	2434145	Customer Damage	2022/10/18	JJD000390017990021901	DP_PAKET	Mannheim	3778135931	5332204638552	5579005664556	LIQN5036395815532	spL1j3nL10J	147	gl_pc	10701400	1400 Wearables	10701410	1410 Smartwatches	B07QPV9WGR	815000027786	0815000027786	X001FSV111	JETech Hülle für iPad 9 8 7 (10,2 Zoll, Modell 2021 2020 2019, 9. 8. 7. Generation), Auto Schlafen Wachen (Helles Lila)	1	248.9998	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	14.28		0.71	14.28	0.71	5	PERCENTAGE_OF_COST				X001FSV111		0.13	INV-DE-1161571895-2022-18388
PX713	DE	STR1	2434145	Customer Damage	2022/10/18	JJD000390017990021901	DP_PAKET	Mannheim	3778135931	5332204638552	5579005665556	LIQN5036395815532	spL1j3nL10J	107	gl_wireless	14700900	900 Computing Accessories			B00F90P9R0	810298022130	0810298022130	X001C0QNYR	JETech Hülle für iPad 4, iPad 3 und iPad 2, Schutzhülle mit Ständer Funktion und Auto Schlaf/Wachen (Grau)	1	299.9998	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	10.08		0.5	10.08	0.5	5	PERCENTAGE_OF_COST				X001C0QNYR		0.1	INV-DE-1161571895-2022-18388
