LiquidatorVendorCode	InventoryLocation	FC	IOG	RemovalReason	ShipmentClosed	BOL	Carrier	ShipToCity	RemovalOrderID	ReturnID	ReturnItemID	ShipmentRequestID	PkgID	GL	GLDesc	CategoryCode	CategoryDesc	SubcatCode	SubcatDesc	Asin	UPC	EAN	FCSku	ItemDesc	Units	ItemPkgWeight	ItemPkgWeightUOM	CostSource	CurrencyCode	UnitCost	AmazonPrice	UnitRecovery	TotalCost	TotalRecovery	RecoveryRate	RecoveryRateType	AdjTotalRecovery	AdjRecoveryRate	AdjReason	FNSku	LPN	TaxAmount	InvoiceNumber
IMXSW	DE	LCJ2	945346	Defective	2022/06/24	H1020780286051401044	HERMES_DIREKT	Gau-Bickelheim	3668243211	5298051871552	5517440874556	LIQN5030547558532	spe0147DGbc	421	gl_camera	42101100	1100 Film	42101110	1110 Film_Cameras	B01LWV11IO	840102160840	0840102160840	B01LWV11IO	Polaroid-Schnappschuss-Sofortdruck-Digitalkamera mit LCD-Display (Rot) mit Zink Zero Ink Drucktechnologie	1	369.9997	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	146.04	176.78	18.99	146.04	18.99	13	PERCENTAGE_OF_COST				B01LWV11IO		0	INV-PL-142497391-2022-495
IMXSW	DE	CGN1	3812543	Defective	2022/06/24	AA0156171707	AMZN_DE_STD	Gau-Bickelheim	3663453511	5296900474552	5515542804556	LIQN205149013532	spL1jlPIj0I	421	gl_camera					B09CZ42SKH			X001FA37LV	MINIBEAR Kinder Sofortbildkamera mit 3 Rollen Druckpapier, Touchscreen 3,0-Zoll-Farb-Kamera für Kinder 1080P Dual-Objektiv-Selfie-Digitalkamera, 28MP-Videokamera für Kinder mit 32GB TF-Karte(Blau)	1	489.9996	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	56.31		7.32	56.31	7.32	13	PERCENTAGE_OF_COST				X001FA37LV		1.39	INV-DE-1648812195-2022-46
IMXSW	DE	CGN1	3812543	Defective	2022/06/24	AA0156171707	AMZN_DE_STD	Gau-Bickelheim	3663453511	5296900474552	5515542805556	LIQN205149013532	spL1jlPIj0I	421	gl_camera					B09CYX24GQ			X001FL6WTJ	MINIBEAR Kinder-Sofortdruckkamera für Mädchen, 40MP Kinder-Digitalkamera mit Druckpapier, Kinderspielzeugkamera mit Selfie-Videokamera mit 2,4-Zoll-Bildschirm Kinderkamera und 32 GB TF-Karte(Rosa)	1	609.9995	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	55.45		7.21	55.45	7.21	13	PERCENTAGE_OF_COST				X001FL6WTJ		1.37	INV-DE-1648812195-2022-46
IMXSW	DE	CGN1	3802443	Defective	2022/06/24	AA0156188434	AMZN_DE_STD	Gau-Bickelheim	3662875741	5296616521552	804170744556	LIQN5030238526532	spL1IO100lL	229	gl_office_product					B09MPT6XF8		8052575110938	X001H71DGN	Verbotsschild aus Aluminium für den Außenbereich, robust, 3 mm dick	1	419.9997	GR	FBA_IVS_PRODUCT_SCHEDULE_COST_SRC	EUR	14		0.56	14	0.56	4	PERCENTAGE_OF_COST				X001H71DGN		0.11	INV-DE-1547055135-2022-122
IMXSW	DE	CGN1	3770394	Customer Damage	2022/06/24	AA0156116738	AMZN_DE_STD	Gau-Bickelheim	3652381051	5293434724552	5509639623556	LIQN5029744964532	spL1IN143ln	364	gl_personal_care_appliances					B09PDGWC2X			X001HTG3NT	Hatteker Haarschneidemaschine & Haartrimmer Kit für Herren Bartschneider Barttrimmer IPX7 Wasserdichte Haarschneider T-Klinge Haarsneider Professioneller USB Wiederaufladbar (GOLD)	1	919.9992	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	42.85		4.71	42.85	4.71	11	PERCENTAGE_OF_COST				X001HTG3NT		0.89	INV-DE-1604511215-2022-45
IMXSW	DE	STR1	4268396	Defective	2022/06/24	H1023050001382401044	HERMES_DOM	Gau-Bickelheim	3651250321	5292983281552	5508873174556	LIQN5029651115532	spL1jk9m6in	267	gl_musical_instruments					B095KJRM9D	712281825226	0712281825226	B095KJRM9D	BOMGE 6-Kanal-DJ-Audio-Mixer mit MP3-USB-Bluetooth, 48 V Phantomspeisung, 16 DSP-Echo-Effekte Mixer für Live, Musik, Karaoke, Podcast (schwarz)	1	811.9993	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	57.36		5.74	57.36	5.74	10	PERCENTAGE_OF_COST				B095KJRM9D		1.09	INV-DE-1510620175-2022-20
IMXSW	DE	STR1	4268396	Customer Damage	2022/06/24	H1023050001382401044	HERMES_DOM	Gau-Bickelheim	3651250321	5292983281552	5508873175556	LIQN5029651115532	spL1jk9m6in	267	gl_musical_instruments					B095KJRM9D	712281825226	0712281825226	B095KJRM9D	BOMGE 6-Kanal-DJ-Audio-Mixer mit MP3-USB-Bluetooth, 48 V Phantomspeisung, 16 DSP-Echo-Effekte Mixer für Live, Musik, Karaoke, Podcast (schwarz)	1	811.9993	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	57.36		5.74	57.36	5.74	10	PERCENTAGE_OF_COST				B095KJRM9D		1.09	INV-DE-1510620175-2022-20
IMXSW	DE	STR1	4268396	Customer Damage	2022/06/24	H1023050001382401044	HERMES_DOM	Gau-Bickelheim	3651250321	5292983281552	5508873176556	LIQN5029651115532	spL1jk9m6in	267	gl_musical_instruments					B095KL96QC	712281826780	0712281826780	X001DQAQC5	BOMGE 6-Kanal-DJ-Audio-Mixer mit MP3-USB-Bluetooth, 48 V Phantomspeisung, 16 DSP-Echo-Effekte Mixer für Live, Musik, Karaoke, Podcast (Weiß)	1	829.9993	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	57.11		5.71	57.11	5.71	10	PERCENTAGE_OF_COST				X001DQAQC5		1.08	INV-DE-1510620175-2022-20
IMXSW	DE	STR1	1312933	Customer Damage	2022/06/24	H1023050001352901044	HERMES_DOM	Gau-Bickelheim	3651218441	5292980021552	5508866887556	LIQN5029645464532	spL1jk9m6j0	229	gl_office_product					B083BNXX9S	769638311918	0769638311918	X0014NX633	Daumenkino-Set: 270 Blatt Animationspapier mit abnehmbaren Schrauben &amp; LED-Lichtbox zum Nachzeichnen und Zeichnen, USB-betriebener A5-Lichtkasten mit stufenlosem Dimmen und Lineal	1	499.9996	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	15.91		0.64	15.91	0.64	4	PERCENTAGE_OF_COST				X0014NX633		0.12	INV-DE-426834955-2022-94
IMXSW	DE	STR1	1312933	Customer Damage	2022/06/24	H1023050001352901044	HERMES_DOM	Gau-Bickelheim	3651218441	5292980021552	804994144556	LIQN5029645464532	spL1jk9m6j0	229	gl_office_product					B083BNXX9S	769638311918	0769638311918	X0014NX633	Daumenkino-Set: 270 Blatt Animationspapier mit abnehmbaren Schrauben &amp; LED-Lichtbox zum Nachzeichnen und Zeichnen, USB-betriebener A5-Lichtkasten mit stufenlosem Dimmen und Lineal	1	499.9996	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	15.91		0.64	15.91	0.64	4	PERCENTAGE_OF_COST				X0014NX633		0.12	INV-DE-426834955-2022-94
IMXSW	DE	STR1	1441543	Defective	2022/06/24	H1023050001388801044	HERMES_DOM	Gau-Bickelheim	3651295641	5292985233552	5508915980556	LIQN205005715532	spL1jk9m6Im	147	gl_pc			14700930	930 Keying devices	B08H54R11Y			X001A1M8QF	seenda Bluetooth Tastatur kabellos, Bluetooth 4.0 + 2,4 G Multi-Device Fullsize Funktastatur mit 3 Kanälen für iPad/iPhone/iMac/MacBook/Windows PC/Laptop/Tablet, Deutsches QWERTZ-Layout -Schwarz	1	619.9995	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	24.36		1.22	24.36	1.22	5	PERCENTAGE_OF_COST				X001A1M8QF		0.23	INV-DE-734944385-2022-234
IMXSW	DE	STR1	1441543	Defective	2022/06/24	H1023050001388801044	HERMES_DOM	Gau-Bickelheim	3651295641	5292985233552	5508915981556	LIQN205005715532	spL1jk9m6Im	147	gl_pc	14700900	900 Computing Accessories	14700930	930 Keying devices	B082NNZRSK	789219172721	0789219172721	X001HKTRC7	seenda Tastatur Maus Set Kabellos, 2.4GHz Ultradünne Kabellose Tastatur und Maus, Funk Tastatur Maus Set mit Ziffernblock, kompatibel für Windows PC/Laptop/Smart-TV, Deutsch QWERTZ Layout, Space Grau	1	719.9994	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	29.4		2.94	29.4	2.94	10	PERCENTAGE_OF_COST				X001HKTRC7		0.56	INV-DE-734944385-2022-234
IMXSW	DE	STR1	1441543	Defective	2022/06/24	H1023050001388801044	HERMES_DOM	Gau-Bickelheim	3651295641	5292985233552	5508915982556	LIQN205005715532	spL1jk9m6Im	147	gl_pc			14700930	930 Keying devices	B09223XP9D			X001CTC9ZP	Tastatur Maus Set Kabellos Beleuchtet für Mac/Windows, seenda 2.4G Wiederaufladbare Beleuchtete Tastatur und Maus mit Weiße LED-Hintergrundbeleuchtung für PC/Laptop/Smart TV, QWERTZ Layout, Grau	1	859.9993	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	41.17		4.94	41.17	4.94	12	PERCENTAGE_OF_COST				X001CTC9ZP		0.94	INV-DE-734944385-2022-234
IMXSW	DE	BRE4	1509382	Overstock	2022/06/24	H1022600001170701044	HERMES_DOM	Gau-Bickelheim	3670950401	5298952024552	5518818052556	LIQN5030680723532	spL1i6Jkj4p	241	gl_watch	24109900		24109999		B096LSPPSB			X001DTELL9	ETEPON Uhrenwerkzeug Set Professionelle Uhrmacherwerkzeug Set Hochwertige Uhr Reparatur Werkzeug mit Premium-Koffer aus Aluminiumlegierung	3	1500.9988	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	28.56		2.28	85.68	6.84	8	PERCENTAGE_OF_COST				X001DTELL9		1.29	INV-DE-597752795-2022-176
IMXSW	DE	BRE4	1509382	Overstock	2022/06/24	H1022600001170701044	HERMES_DOM	Gau-Bickelheim	3670950401	5298952024552	5519367807556	LIQN5030680723532	spL1i6Jkj4p	241	gl_watch	24109900		24109999		B096LSPPSB			X001DTELL9	ETEPON Uhrenwerkzeug Set Professionelle Uhrmacherwerkzeug Set Hochwertige Uhr Reparatur Werkzeug mit Premium-Koffer aus Aluminiumlegierung	2	1500.9988	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	28.56		2.28	57.12	4.56	8	PERCENTAGE_OF_COST				X001DTELL9		0.86	INV-DE-597752795-2022-176
IMXSW	DE	MUC3	3653847	Overstock	2022/06/24	H1020200500303401044	HERMES_DIREKT	Gau-Bickelheim	3671151391	5299065684552	5518996031556	LIQN5030694243532	spL197Lm1k2	328	gl_biss					B09MKJKPF9		3569797214108	X001HA5WQ7	Frauen warme Leggings,Damen Leggings High Waist Mit Bauchkontrolle Schlanke Dehnbare Warme Verdickte Fleece, Für die meisten Frauen Geeignet (S-34, Schwarz)	1	369.9997	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	31.08		2.49	31.08	2.49	8	PERCENTAGE_OF_COST				X001HA5WQ7		0.47	INV-DE-1216182965-2022-21
IMXSW	DE	MUC3	3653847	Overstock	2022/06/24	H1020200500303401044	HERMES_DIREKT	Gau-Bickelheim	3671151391	5299065684552	5518996032556	LIQN5030694243532	spL197Lm1k2	328	gl_biss					B09MKGX837		3569797214139	X001HA5WV7	Frauen warme Leggings,Damen Leggings High Waist Mit Bauchkontrolle Schlanke Dehnbare Warme Verdickte Fleece, Für die meisten Frauen Geeignet (M-36, Schwarz)	1	439.9996	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	31.08		2.49	31.08	2.49	8	PERCENTAGE_OF_COST				X001HA5WV7		0.47	INV-DE-1216182965-2022-21
IMXSW	DE	MUC3	3788904	Overstock	2022/06/24	H1020200500298901044	HERMES_DIREKT	Gau-Bickelheim	3671206311	5299068417552	5519058713556	LIQN5030767114532	spL197Lm17n	267	gl_musical_instruments					B09F33Q955	616833298257	0616833298257	X001GSK4XL	Laptop Ständer, Ergonomisch Notebook Ständer mit Belüftungsöffnungen,Einstellbar Laptop Halterung - Höhenverstellbar bis zu 20'',Sitz-to-Stand Computer Ständer Kompatibel mit Laptops bis 17''	1	1738.9986	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	49.57		6.44	49.57	6.44	13	PERCENTAGE_OF_COST				X001GSK4XL		1.22	INV-DE-1507451215-2022-26
IMXSW	DE	MUC3	3788904	Overstock	2022/06/24	H1020200500298901044	HERMES_DIREKT	Gau-Bickelheim	3671206311	5299068417552	5519346605556	LIQN5030767114532	spL197Lm17n	267	gl_musical_instruments					B09F33Q955	616833298257	0616833298257	X001GSK4XL	Laptop Ständer, Ergonomisch Notebook Ständer mit Belüftungsöffnungen,Einstellbar Laptop Halterung - Höhenverstellbar bis zu 20'',Sitz-to-Stand Computer Ständer Kompatibel mit Laptops bis 17''	4	1738.9986	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	49.57		6.44	198.28	25.76	13	PERCENTAGE_OF_COST				X001GSK4XL		4.88	INV-DE-1507451215-2022-26
IMXSW	DE	XPLE	395396	Vendor Damage	2022/06/24	H1022600001216801044	0	Gau-Bickelheim	3670838821	10001207755117	10186088843117	LIQN10001207745117	DROPSHIP_BIN	79	gl_kitchen	20100800	0800 Housewares	20100808	0808 Home Storage & Organization	B08C5HJWKJ	192173122662	0192173122662	B08C5HJWKJ	mDesign Büro Organizer – praktische Kiste mit Deckel und Griff für Textmarker, Notizzettel & Co. – stapelbare Aufbewahrungsbox aus Kunststoff für Bürobedarf – 4er-Set – durchsichtig	1	3999.9967	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	56.81		7.95	56.81	7.95	14	PERCENTAGE_OF_COST				B08C5HJWKJ		0	INV-PL-143556811-2022-3795
IMXSW	DE	STR1	3070700	Defective	2022/06/24	JJD000390000541121971	DP_HAZMAT_DOM	Gau-Bickelheim	3651601351	5293034088552	5509029365556	LIQN205013225532	spL1jk9m6il	364	gl_personal_care_appliances	12106000	6000 Family Planning	12106099	6099 Miscellaneous Sex & Sensuality	B094QRCK6P		6972339038747	X001HZEUER	Elektrischer Masturbator Cup mit 10 Vibratoren 3 Stufen Saugen Heizfunktion Mastubrator Taschenmuschi Penis Vibrator Masturbieren Muschi Vagina Pussy Oral Sex Spielzeug für Die Männer Saugen Sex toys	1	689.9994	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	48.72		6.33	48.72	6.33	13	PERCENTAGE_OF_COST				X001HZEUER		1.2	INV-DE-1355230215-2022-260
IMXSW	DE	STR1	3070700	Defective	2022/06/24	JJD000390000541121971	DP_HAZMAT_DOM	Gau-Bickelheim	3651601351	5293034088552	5519394608556	LIQN205013225532	spL1jk9m6il	364	gl_personal_care_appliances	12106000	6000 Family Planning	12106099	6099 Miscellaneous Sex & Sensuality	B094QRCK6P		6972339038747	X001HZEUER	Elektrischer Masturbator Cup mit 10 Vibratoren 3 Stufen Saugen Heizfunktion Mastubrator Taschenmuschi Penis Vibrator Masturbieren Muschi Vagina Pussy Oral Sex Spielzeug für Die Männer Saugen Sex toys	1	689.9994	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	48.72		6.33	48.72	6.33	13	PERCENTAGE_OF_COST				X001HZEUER		1.2	INV-DE-1355230215-2022-260
IMXSW	DE	STR1	3070700	Defective	2022/06/24	JJD000390000541121971	DP_HAZMAT_DOM	Gau-Bickelheim	3651601351	5293034088552	5519394609556	LIQN205013225532	spL1jk9m6il	364	gl_personal_care_appliances	12106000	6000 Family Planning	12106099	6099 Miscellaneous Sex & Sensuality	B094QRCK6P		6972339038747	X001HZEUER	Elektrischer Masturbator Cup mit 10 Vibratoren 3 Stufen Saugen Heizfunktion Mastubrator Taschenmuschi Penis Vibrator Masturbieren Muschi Vagina Pussy Oral Sex Spielzeug für Die Männer Saugen Sex toys	1	689.9994	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	48.72		6.33	48.72	6.33	13	PERCENTAGE_OF_COST				X001HZEUER		1.2	INV-DE-1355230215-2022-260
IMXSW	DE	STR1	3070700	Defective	2022/06/24	JJD000390000541121971	DP_HAZMAT_DOM	Gau-Bickelheim	3651601351	5293034088552	5519394610556	LIQN205013225532	spL1jk9m6il	364	gl_personal_care_appliances	12106000	6000 Family Planning	12106099	6099 Miscellaneous Sex & Sensuality	B094QRCK6P		6972339038747	X001HZEUER	Elektrischer Masturbator Cup mit 10 Vibratoren 3 Stufen Saugen Heizfunktion Mastubrator Taschenmuschi Penis Vibrator Masturbieren Muschi Vagina Pussy Oral Sex Spielzeug für Die Männer Saugen Sex toys	1	689.9994	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	48.72		6.33	48.72	6.33	13	PERCENTAGE_OF_COST				X001HZEUER		1.2	INV-DE-1355230215-2022-260
IMXSW	DE	STR1	3070700	Defective	2022/06/24	JJD000390000541121971	DP_HAZMAT_DOM	Gau-Bickelheim	3651601351	5293034088552	5519394611556	LIQN205013225532	spL1jk9m6il	364	gl_personal_care_appliances	12106000	6000 Family Planning	12106099	6099 Miscellaneous Sex & Sensuality	B094QRCK6P		6972339038747	X001HZEUER	Elektrischer Masturbator Cup mit 10 Vibratoren 3 Stufen Saugen Heizfunktion Mastubrator Taschenmuschi Penis Vibrator Masturbieren Muschi Vagina Pussy Oral Sex Spielzeug für Die Männer Saugen Sex toys	1	689.9994	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	48.72		6.33	48.72	6.33	13	PERCENTAGE_OF_COST				X001HZEUER		1.2	INV-DE-1355230215-2022-260
IMXSW	DE	STR1	3070700	Defective	2022/06/24	JJD000390000541121971	DP_HAZMAT_DOM	Gau-Bickelheim	3651601351	5293034088552	5519394612556	LIQN205013225532	spL1jk9m6il	364	gl_personal_care_appliances	12106000	6000 Family Planning	12106099	6099 Miscellaneous Sex & Sensuality	B094QRCK6P		6972339038747	X001HZEUER	Elektrischer Masturbator Cup mit 10 Vibratoren 3 Stufen Saugen Heizfunktion Mastubrator Taschenmuschi Penis Vibrator Masturbieren Muschi Vagina Pussy Oral Sex Spielzeug für Die Männer Saugen Sex toys	1	689.9994	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	48.72		6.33	48.72	6.33	13	PERCENTAGE_OF_COST				X001HZEUER		1.2	INV-DE-1355230215-2022-260
IMXSW	DE	STR1	523737	Defective	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861651556	LIQN5029629434532	spL1Imj73oP	421	gl_camera	42101600	1600 Accessories	42101610	1610 DSC_Accessories	B087X9V17J		4055655216982	X0016D7AN3	PATONA Akku kompatibel mit Arlo Go, VM4410, VML4030-3660mAh	1	163.9999	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	31.14		2.49	31.14	2.49	8	PERCENTAGE_OF_COST				X0016D7AN3		0.47	INV-DE-155383711-2022-18479
IMXSW	DE	STR1	523737	Customer Damage	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861652556	LIQN5029629434532	spL1Imj73oP	421	gl_camera	42101600	1600 Accessories	42101610	1610 DSC_Accessories	B08NVPSH2H		4055655224239	X0019W7BMV	PATONA 2X Platinum Akku EN-EL15C, 2250mAh kompatibel mit Nikon Z5, Z6, Z6II, Z7, Z7II, D7500 D7000, in zuverlässiger und geprüfter Qualität	1	459.9996	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	47.93		6.23	47.93	6.23	13	PERCENTAGE_OF_COST				X0019W7BMV		1.18	INV-DE-155383711-2022-18479
IMXSW	DE	STR1	523737	Defective	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861653556	LIQN5029629434532	spL1Imj73oP	421	gl_camera	42101600	1600 Accessories	42101610	1610 DSC_Accessories	B08SBYV5G2		4055655224543	X001AVC3R9	PATONA 2X Platinum Akku DMW-BLK22 kompatibel mit Panasonic DC-S5, G9, GH5, GH5S	1	179.9999	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	59.01		7.67	59.01	7.67	13	PERCENTAGE_OF_COST				X001AVC3R9		1.46	INV-DE-155383711-2022-18479
IMXSW	DE	STR1	523737	Defective	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861654556	LIQN5029629434532	spL1Imj73oP	421	gl_camera	42101600	1600 Accessories	42101610	1610 DSC_Accessories	B00AZV6OO0		4053599023178	X000K34KH9	PATONA Akku EN-EL18 kompatibel mit Nikon D4, D4S, D5, D810, in zuverlässiger und geprüfter Qualität	1	159.9982	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	49.17		6.39	49.17	6.39	13	PERCENTAGE_OF_COST				X000K34KH9		1.21	INV-DE-155383711-2022-18479
IMXSW	DE	STR1	523737	Defective	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861655556	LIQN5029629434532	spL1Imj73oP	421	gl_camera	42101600	1600 Accessories	42101610	1610 DSC_Accessories	B0843S9NP7		4055655216753	X0014ZFVEN	PATONA Akku LP-E19 kompatibel mit Canon EOS 1D Mark III/IV, 1Dx - LG Zellen	1	199.9998	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	66.39		8.63	66.39	8.63	13	PERCENTAGE_OF_COST				X0014ZFVEN		1.64	INV-DE-155383711-2022-18479
IMXSW	DE	STR1	523737	Customer Damage	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861656556	LIQN5029629434532	spL1Imj73oP	421	gl_camera	42101600	1600 Accessories	42101620	1620 DVC_Accessories	B076D894P5		4053599139466	X000REJ9R7	PATONA Doppel-Ladegerät + 2x Akku DMW-BLH7 kompatibel mit Panasonic Lumix DMC-GM1 GM5 GF7 DC-GX800 DMW-LX15	1	299.9998	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	24.79		1.24	24.79	1.24	5	PERCENTAGE_OF_COST				X000REJ9R7		0.24	INV-DE-155383711-2022-18479
IMXSW	DE	STR1	523737	Defective	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861657556	LIQN5029629434532	spL1Imj73oP	421	gl_camera	42101600	1600 Accessories	42101610	1610 DSC_Accessories	B0094RVBLW		4053599051508	X000JZSD4T	PATONA Akku NP-E3 kompatibel mit Canon EOS 1D Mark II, in zuverlässiger und geprüfter Qualität	1	299.9967	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	31.14		2.49	31.14	2.49	8	PERCENTAGE_OF_COST				X000JZSD4T		0.47	INV-DE-155383711-2022-18479
IMXSW	DE	STR1	523737	Defective	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861658556	LIQN5029629434532	spL1Imj73oP	421	gl_camera	42101600	1600 Accessories	42101610	1610 DSC_Accessories	B08H8QQKLX		4055655217118	X0018C3ZYP	PATONA Platinum Akku NP-F970 mit Tesla-Zellen im hitzeresistenten V1 Gehäuse kompatibel mit Sony CCD-TR CCD-TRV DCR-TR DCS-CD MVC-FD Series	1	367.9997	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	37.7		4.15	37.7	4.15	11	PERCENTAGE_OF_COST				X0018C3ZYP		0.79	INV-DE-155383711-2022-18479
IMXSW	DE	STR1	523737	Customer Damage	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861659556	LIQN5029629434532	spL1Imj73oP	421	gl_camera	42101600	1600 Accessories	42101610	1610 DSC_Accessories	B0094RUPM8		4053599002555	X000JKVVQL	Akku / Batterie für Casio QV-R3 | QV-R4 | Fujifilm FinePix 50i | 401 | 410 | 601 | F700 | M603 | HP Photosmart R07 | R507 | R607 | R707 | R725 | R818 | R847 | R927 | Kodak EasyShare DX4490 | DX6490	1	19.9998	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	9.01		0.45	9.01	0.45	5	PERCENTAGE_OF_COST				X000JKVVQL		0.09	INV-DE-155383711-2022-18479
IMXSW	DE	STR1	523737	Customer Damage	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861660556	LIQN5029629434532	spL1Imj73oP	421	gl_camera	42101600	1600 Accessories	42101610	1610 DSC_Accessories	B08QJPLWM5		4055655224505	X001AREYK7	PATONA 2X LP-E8 Premium Akku mit Ladegerät Dual LCD kompatibel mit Canon EOS 700D 650D 600D Kiss X5 X6i Rebel T4i T5i	1	169.9999	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	24.06		1.2	24.06	1.2	5	PERCENTAGE_OF_COST				X001AREYK7		0.23	INV-DE-155383711-2022-18479
IMXSW	DE	STR1	523737	Customer Damage	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861661556	LIQN5029629434532	spL1Imj73oP	421	gl_camera	42101600	1600 Accessories	42101610	1610 DSC_Accessories	B00OGA90EM		4053599069725	X000KEU3CT	PATONA 2X Premium Akku DMW-BLF19 / BLF19E kompatibel mit Panasonic Lumix DMC-GH3 DMC-GH3A DMC-GH4	1	319.9965	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	36.66		4.03	36.66	4.03	11	PERCENTAGE_OF_COST				X000KEU3CT		0.77	INV-DE-155383711-2022-18479
IMXSW	DE	STR1	523737	Customer Damage	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861662556	LIQN5029629434532	spL1Imj73oP	23	gl_electronics	42101600	1600 Accessories	42101610	1610 DSC_Accessories	B08NTB8RFB		4055655224222	X0019VYUYT	PATONA 2X Platinum Akku LP-E6NH 2250mAh kompatibel mit Canon EOS R5, R6, 70D, 80D, 90D in zuverlässiger und geprüfter Qualität	1	179.9999	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	51.63		6.71	51.63	6.71	13	PERCENTAGE_OF_COST				X0019VYUYT		1.27	INV-DE-155383711-2022-18479
IMXSW	DE	STR1	523737	Defective	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861663556	LIQN5029629434532	spL1Imj73oP	421	gl_camera	42101600	1600 Accessories	42101610	1610 DSC_Accessories	B00FFZUJXI		4053599033559	X000K0TJT1	PATONA Akku BP-727 kompatibel mit Canon LEGRIA HF M52 M506 R36, in zuverlässiger und geprüfter Qualität	1	59.9993	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	24.58		1.23	24.58	1.23	5	PERCENTAGE_OF_COST				X000K0TJT1		0.23	INV-DE-155383711-2022-18479
IMXSW	DE	STR1	523737	Customer Damage	2022/06/24	JJD000390000541121957	DP_HAZMAT_DOM	Gau-Bickelheim	3651223451	5292903988552	5508861664556	LIQN5029629434532	spL1Imj73oP	421	gl_camera	42101600	1600 Accessories	42101610	1610 DSC_Accessories	B00MEEA1YK		4053599065468	X0016FS6LB	Power Akku CGR-D220 kompatibel mit Panasonic AG-DVC15 AG-DVX1000 NV-C7 NV-DS20 NV-DS25 NV-DS30	1	79.9999	GR	FBA_IVS_SALES_HISTORY_COST_SRC	EUR	8.2		0.41	8.2	0.41	5	PERCENTAGE_OF_COST				X0016FS6LB		0.08	INV-DE-155383711-2022-18479
